NORM_Abundance BR1 126 control,NORM_Abundance BR2 126 control,NORM_Abundance BR3 126 control,NORM_Abundance BR1 127C Sample,NORM_Abundance BR1 127N Sample,NORM_Abundance BR1 128C Sample,NORM_Abundance BR1 128N Sample,NORM_Abundance BR2 127C Sample,NORM_Abundance BR2 127N Sample,NORM_Abundance BR2 128C Sample,NORM_Abundance BR2 128N Sample,NORM_Abundance BR3 127C Sample,NORM_Abundance BR3 127N Sample,NORM_Abundance BR3 128C Sample,NORM_Abundance BR3 128N Sample,_GENE_SYMBOL_
254.1863359,0,58.45627898,332.9,292.5841797,369.1298169,267.6363657,68.10996588,58.00349801,87.94734993,66.32404985,0,0,0,0,STAT3
21.41820797,16.59472396,25.54392023,28,23.25461304,26.11893289,25.42693996,29.0713269,19.24962445,21.7559372,20.42660873,24.18957868,17.47788866,16.25832913,13.47908887,XP_016875257.1
117.4756255,0,387.4816206,143.3,123.6297525,130.6612944,138.2441338,560.6613045,396.5015237,484.120914,382.6617996,0,0,0,0,MED20
0,206.9241558,500.955574,0,0,0,0,389.5557805,486.2821796,390.6832686,489.6392957,187.934419,215.08604,194.7790615,209.928647,BRD4
1620.40839,422.9800451,64.89138196,1740.8,1704.756405,1612.844106,1658.989015,82.98542407,58.56367227,74.04202214,56.53525936,380.0757213,383.7280275,377.0434881,335.8578509,GTF2F2
25.60744424,32.35507633,146.0424516,44.3,28.36688722,48.43995973,24.17935646,215.7318986,125.2753337,208.3746721,141.4879768,43.76776611,35.59401483,40.11100937,38.7115701,SBNO1
51.39189847,284.6134221,0,63.3,49.56412163,65.16407237,48.06166922,0,0,0,0,365.1089251,273.3620339,325.1131013,260.5801712,BRCC3
693.5251144,370.5073425,437.5378797,759.1,695.0199094,646.2436993,626.821597,439.9964204,388.6081592,410.9511818,402.9385799,454.2624893,362.9607609,408.3835567,360.2508041,TMED4
491.9107434,804.3805724,791.9597728,596.8,553.3101629,538.7029909,474.7946359,923.4865663,810.3684494,842.4268326,748.7425868,1151.957896,810.3652536,1024.435179,789.9492322,ATOX1
0,99.89282162,67.59314275,0,0,0,0,89.10172921,78.37347097,84.56081253,82.75523388,131.8696095,113.0662292,123.0070954,111.7505084,NDUFAF3
529.0828399,328.6497008,361.8394546,522.1,513.6588656,502.5229385,520.598773,268.8908964,407.1448346,307.5591689,337.6133863,269.3214296,313.9637584,320.9950376,327.7424133,SNRNP40
198.0741713,14.32337906,0,264.9,198.755245,276.0478035,213.0397353,0,0,0,0,13.59146896,13.50117804,12.1402655,13.01268441,NOL8
137.713767,558.9362613,217.8110428,202.8,144.9516765,177.3688759,143.1156504,211.503342,232.828791,224.4350692,236.6290272,641.1451875,563.9564805,654.7186356,584.2182253,DIP2B
761.2019313,0,264.7725577,897.1,876.6303324,817.3493618,825.4844176,288.6745006,275.8603588,261.4304247,245.0693619,0,0,0,0,DCTN3
0,96.92616705,158.7161659,0,0,0,0,146.1872439,158.1219151,129.7146445,149.778483,100.4797884,89.59872699,91.72050809,90.90222906,MIEN1
259.6146421,39.72535876,0,355.6,253.369296,331.6837958,270.3691676,0,0,0,0,58.08734948,49.68433519,51.60949872,52.47050164,SCAMP2
0,169.284726,84.49142844,0,0,0,0,114.473069,89.11863171,120.1707664,94.49179391,245.1318509,172.6677933,228.0979399,169.8178635,SARM1
1064.656046,351.9193975,0,1087.7,1226.322355,1119.915878,1083.021298,0,0,0,0,327.0851726,351.0797242,356.4531699,328.5353009,IRF2BP1
358.799236,877.8979808,0,451.4,368.8318787,403.5774912,367.6212721,0,0,0,0,841.5384531,888.6720862,1053.315106,886.681517,MRPL46
351.0698001,0,54.57556802,343.2,347.3229203,393.116592,375.2849993,81.09767557,51.68880639,65.72961217,42.65115856,0,0,0,0,GTF3C5
106.6780166,157.0472759,2288.1949,118.9,97.13320944,95.94710043,93.03408405,2237.132993,2215.13271,2003.136869,2193.987583,186.6399934,146.9419123,167.7709819,138.5221243,RPL38
379.3323941,0,385.1728432,466,436.6630288,503.8555371,366.4330973,237.856311,367.3215374,272.4110156,326.0266547,0,0,0,0,PDCD6
562.8327434,102.4422904,90.73003972,545.1,573.5722252,507.7200731,550.6001858,136.1444218,87.03070948,119.0932317,82.50551984,112.5341269,102.8053339,105.2512886,102.4690596,LIMS1
2000.271814,718.7184219,0,2285.1,2102.079861,1957.454109,1953.47813,0,0,0,0,809.7441239,739.8645566,755.2100844,739.3443484,LIN7C
104.4948934,153.5707276,0,97.7,122.2581667,90.35018623,90.36069083,0,0,0,0,141.0923921,163.5851827,148.5711787,115.1552609,NP_001353221.1
443.6460213,749.2193391,875.2722511,401.6,453.6208164,381.5229841,457.5661018,619.1059981,838.1734625,608.0373959,823.057486,599.5617646,768.2415781,588.0273973,709.0280586,HLA-DRB1
0,149.2598077,353.3903117,0,0,0,0,440.6760099,366.9650629,432.6044966,374.3712934,193.5975311,145.4199613,178.0394003,145.2383485,WDR77
1088.965417,0,65.48085704,1135.5,1116.907219,1034.363047,1031.632739,90.08335843,74.70687584,83.53458908,68.12199096,0,0,0,0,EMC2
578.8816485,259.9067521,677.2086235,544.4,545.6417516,523.3781068,648.3869689,710.5485354,665.6907164,703.5274882,719.4261582,306.8597724,263.1502338,259.2775646,262.4924295,LARP4B
0,271.3098306,74.32298327,0,0,0,0,90.08335843,80.05399374,88.563084,85.00266027,369.8012179,284.5557379,309.8709177,283.667192,PNPLA6
346.2315272,0,604.7031884,398.4,397.6351796,655.1054801,391.1471324,689.3302423,621.1314006,676.3325667,659.7445019,0,0,0,0,PRRC2B
199.7852678,300.1420046,0,307.6,221.698134,328.4189292,219.218244,0,0,0,0,290.4367474,312.9327594,305.1645593,313.1905942,EHD2
309.0594307,308.6247825,539.4188231,343.6,293.1452829,363.8660524,281.1221493,643.8732584,600.8632775,675.2037209,546.723926,227.0098923,269.6798945,328.8033141,319.5336949,HSPA14
757.4257183,0,237.8531956,742.8,796.1431865,687.8207762,740.1734695,270.0990554,227.3288983,227.6676731,178.2958268,0,0,0,0,AGA
55.81714805,0,339.7832619,76.6,58.41708424,69.02860836,51.62619351,374.0762428,364.0114168,375.0846721,355.7925686,0,0,0,0,XP_016874792.1
0,390.0687211,1716.649685,0,0,0,0,1546.066022,1873.833813,1560.321449,1723.726097,390.0266182,387.9993093,373.0323871,383.4777462,NDUFB11
71.39402658,0,11.4947641,90.8,66.33487474,78.15690889,65.40902078,11.93057052,8.708163442,10.36485688,9.38924802,0,0,0,0,ITSN2
553.9822442,781.6671234,15.52284383,602,546.826303,616.7932699,569.6703908,19.78360428,12.68030817,20.01135733,17.62981144,813.2228927,801.0371669,964.536072,750.6779768,ACOT9
115.6465224,207.5267575,376.8219462,86.8,108.2305851,88.61780803,105.8069628,352.1783602,376.2334006,347.5818835,361.0365635,171.1877876,193.8278215,188.521744,198.7815804,PNO1
65.37568715,521.0187076,0,72.2,80.86121479,76.15801096,66.95364797,0,0,0,0,425.946929,569.0132854,421.8073745,511.7856129,IKBKG
488.7835671,114.0307848,0,512.5,501.252249,499.6578515,510.9745574,0,0,0,0,146.2700945,115.1773225,121.0817669,107.319666,TIMM23
215.1851363,151.0212589,0,173.1,199.3786931,156.8468572,161.4729505,0,0,0,0,160.1042683,162.1123269,152.2079102,161.1427406,VKORC1
13.62976871,11.49578643,32.8141129,14.5,13.03006468,14.52532493,10.93120783,43.7957652,33.40675566,45.82087718,32.21311156,8.656471301,11.19370398,10.74975051,7.882235357,NDUFV1
0,5.09893753,26.77199331,0,0,0,0,37.83047994,23.01806945,34.17324099,23.52306286,9.141880907,6.480565459,6.578205536,4.89724682,TWNK
1525.944062,391.5984023,23.28426574,1054,1517.597294,1059.54916,1426.879075,26.65500882,22.45789519,27.86196675,18.528782,308.4778044,389.3248795,325.7013961,346.6317939,COA4
128.2732345,236.3589315,643.2155604,106.8,129.5525091,113.4041423,133.9667047,797.6114963,608.7057171,704.656334,583.6316615,223.7738282,237.6207335,222.2684732,251.765127,RING1
492.9138,81.21216866,0,499.1,487.5363914,466.0097364,414.7324015,0,0,0,0,92.30872668,76.53940569,84.5005264,73.73854497,ABHD10
188.1026089,357.7136447,362.7236672,237.3,200.1268307,216.9470549,216.4854421,356.4069168,296.3321817,323.4143212,280.3789276,289.5468298,321.3771326,355.0091736,363.7021971,EMG1
99.18459395,192.8789006,0,102.6,93.64190024,80.82210612,79.429483,0,0,0,0,228.3043179,190.9803003,203.5500022,172.1965263,PBDC1
0,349.4626367,23.43163451,0,0,0,0,23.86114104,19.50424911,17.90759926,26.76934542,359.3649114,352.9944368,325.1131013,380.4927577,KIF3B
250.1151063,0,67.15103644,169.6,227.3715114,186.6304363,229.4959557,69.99771438,64.72558909,68.8595937,77.41135336,0,0,0,0,IWS1
0,90.76108804,374.2184313,0,0,0,0,400.9577814,333.4055325,381.2420128,381.6130007,123.455843,99.71233673,112.3643076,94.95994785,TJP1
210.1698534,54.04873782,0,280.8,189.5282135,256.9916433,195.0982963,0,0,0,0,67.22923039,44.33295917,49.2563195,45.33451342,MTHFS
0,251.0067884,178.7583187,0,0,0,0,221.7726938,220.0975579,205.0394459,221.5962418,267.6224959,275.2767464,251.0414373,264.6845305,TMA16
168.4545007,0,152.6740463,175.8,140.0264367,160.1117238,141.8680669,121.7975332,158.1219151,122.4284579,145.2836303,0,0,0,0,MRPS22
0,29.5274837,305.1024779,0,0,0,0,319.3315363,300.2024765,335.1132686,346.3533778,43.84866771,28.2297359,39.62967726,34.42064907,ALDH6A1
1007.894845,231.259994,433.8536604,939.1,1012.230288,1075.340454,1003.35418,448.9065933,444.47281,417.8268789,416.4231383,255.0018462,256.9642395,268.8507255,262.4924295,PHF6
268.1111213,0,803.8966432,291.5,261.9728794,248.1964924,291.9939483,860.2092365,805.5305808,796.4007107,816.5149781,0,0,0,0,SRFBP1
0,160.4774703,338.5060659,0,0,0,0,356.9354864,366.2521139,368.6194643,401.7898953,192.1413023,146.0091036,160.9788509,127.4216982,XP_011515960.1
102.606787,0,1789.941087,137,91.39748719,123.2653721,94.93516367,2035.521453,1759.252715,1914.163296,2154.482821,0,0,0,0,VTN
20.23814142,0,342.1902852,27.5,19.57626943,22.2543969,23.10999917,394.9169862,318.7391519,359.2808309,327.0255108,0,0,0,0,BCCIP
0,50.29406564,79.43176732,0,0,0,0,82.75889425,78.11884631,85.89490302,67.37284883,66.09660797,44.03838801,62.68013731,44.30842361,DHX16
390.4250197,880.9573433,0,598.9,426.3137909,587.1429507,403.3259238,0,0,0,0,731.9167838,816.9440094,988.4957149,910.5614253,HACL1
168.3954974,183.1445653,83.80370751,220.6,176.4981489,205.7532265,174.8399166,88.79968945,75.72537449,77.78773774,73.6156999,161.1559891,176.8899799,168.3057953,188.6139632,CTR9
27.49555073,11.82026427,0,41.1,31.73350681,29.91683895,31.30840504,0,0,0,0,16.18032019,11.19370398,17.32795605,8.675122937,GCC2
171.0506471,122.4672087,0,134.2,122.0711323,205.0202972,205.3165993,0,0,0,0,163.5830371,139.6758237,212.9627191,128.5410689,USP24
769.4033938,31.05716496,168.7372423,640.7,699.6957699,641.3797144,689.6166333,148.528052,127.7706554,145.8776639,118.8139417,27.34474112,27.5424032,32.57013961,21.12812199,S100A1
0,8.204654026,8.40001992,0,0,0,0,13.2142395,8.04613932,8.261098797,7.091878824,9.303684109,4.713138516,5.50857862,4.430842361,BNIP1
723.6758148,1162.279633,777.9597396,876.3,774.3848488,896.3724597,853.0500721,905.6662204,818.7201383,825.8020127,836.3422731,1393.20647,1207.839935,1266.973083,1203.88319,SUMO3
117.8296455,90.39025622,99.52304303,118.4,112.8441008,103.2097629,104.1435181,131.8403552,99.66009272,105.4444598,90.54631203,101.4506076,92.74081934,90.81132521,94.58682429,COMMD6
714.6483057,0,191.8741392,965.6,703.9352168,847.6659803,705.3005401,270.627625,194.2276922,231.3107663,183.989307,0,0,0,0,UCK2
48.2647221,0,23.03865113,60.8,42.89322728,56.63544122,43.84364881,29.52438654,25.10599168,28.3237673,19.7274094,0,0,0,0,TRIM33
0,572.3789148,494.1274876,0,0,0,0,597.3591354,529.7720718,539.7935363,483.1966734,576.4239068,589.6823616,573.4804713,660.3820735,TSN
234.8332444,85.56944255,0,116.5,187.7825589,119.6673558,195.8706099,0,0,0,0,90.60979306,85.13106444,86.69326158,73.13221917,MAP7D1
18.7040549,275.3426266,0,25.1,21.75833767,22.98732614,17.64439525,0,0,0,0,296.6661707,284.1138812,283.5046142,284.6932818,UBR7
671.6938831,120.2422178,23.77549498,645.5,702.3142518,549.4304098,604.8997726,15.70606752,24.0365681,14.67499538,20.47655153,80.90160095,108.4021859,85.40970928,98.17813862,MORF4L1
0,618.8719542,307.0182719,0,0,0,0,211.5788519,298.4201039,211.2480978,303.0030199,679.8161528,700.0974504,643.1666649,646.2966588,MRPS26
9.676545751,0,92.05635866,18.3,10.72330682,14.45869499,13.01051367,149.4341713,97.1138461,129.5093998,95.09110761,0,0,0,0,GFPT2
80.77555569,80.37779707,0,104.2,77.18287117,100.5445657,73.3697917,0,0,0,0,103.796754,75.1156451,90.97176925,61.61202903,CLPP
0,17.47544954,377.2640526,0,0,0,0,434.5597047,429.2971802,387.2967312,389.1543648,24.51318509,15.75955691,15.34914625,15.43798759,TOX4
139.0118402,315.1143394,0,169.2,146.6973311,149.5841948,133.1349824,0,0,0,0,352.4073737,323.9791778,308.4804027,318.5076051,CSRP2
93.63828114,369.9047408,113.8178138,118.7,97.94369193,120.8000646,93.39053648,147.1688731,111.9330014,147.3143767,115.0182883,497.6257474,398.1620142,509.570263,402.0406437,XPO7
973.6729145,0,52.70889693,709.8,961.6686493,798.4264614,899.9829753,56.40592518,55.40632646,47.41152353,53.8882905,0,0,0,0,XP_006721703.1
1233.641577,132.5723758,63.02471086,1033.2,1256.621932,1096.728662,1159.65857,54.44266674,60.4988197,45.66694366,61.87913988,140.1215728,129.9058803,124.6650171,132.0857428,XP_024306762.1
18.82206155,98.36314036,0,24.7,17.39420118,20.72190849,17.58498651,0,0,0,0,112.7768317,92.54443857,107.8718745,81.85398256,EML2
0,132.4333139,434.3940126,0,0,0,0,443.016818,459.3428903,453.9499445,454.1299588,170.5405748,134.6190189,149.2664362,124.3900692,M6PR
0,1307.506645,671.8051019,0,0,0,0,568.5143383,641.8069231,603.8298798,675.5264294,762.0930809,979.0072411,793.502728,1188.864966,PRPF38B
0,103.230308,107.5792025,0,0,0,0,115.9077579,98.692519,108.3178855,93.74265178,101.369706,100.4978598,107.2835797,99.15758798,MAK16
0,1148.83698,326.5691955,0,0,0,0,299.0948724,293.4294605,273.4372391,313.6408381,520.5209005,1019.216204,682.8498235,1097.962737,SH3BGRL
0,94.74753011,328.6323583,0,0,0,0,374.6048124,334.9842054,349.7369528,350.1490312,120.7860902,100.0069079,109.3158709,105.5473291,CDK2
0,1795.614028,2807.915431,0,0,0,0,1201.438655,2442.919932,1381.040212,2462.180465,894.1244937,1518.907077,955.7651312,1638.105741,C19orf53
148.5113759,0,233.3338867,177.2,165.5254628,131.3942236,139.5511261,330.5070074,237.6666595,324.7484117,228.4384066,0,0,0,0,DOCK5
0,318.3127638,242.2251358,0,0,0,0,282.6337054,221.472531,259.8397783,218.5497305,352.6500785,327.5631269,361.1595284,329.2349076,P4HA1
445.8291445,511.8869741,217.8110428,435.1,458.4837113,434.3605192,486.2011136,216.9400576,252.8932143,228.6938965,267.8932254,406.3687416,499.2490163,438.7609611,557.4466094,ENY2
139.5428701,25.17020981,0,179.4,156.2984314,163.77637,164.0275262,0,0,0,0,30.74260836,26.51140415,29.94955366,29.70996404,TJAP1
78.82844587,146.8494009,638.5488827,96.7,72.50701064,99.14533711,71.17166839,639.9467415,692.8846303,736.0074605,593.420452,151.2859938,139.6758237,147.2876264,137.9157985,HNRNPLL
1261.904171,229.4058349,0,1107.9,1268.52979,1348.5898,1272.119311,0,0,0,0,335.6607423,238.1116854,309.2826229,241.6907907,NP_001139686.1
99.18459395,82.51008004,157.7337074,139.5,110.7867222,124.5979707,94.40048503,170.8789942,180.9872098,179.5377931,183.3899933,97.32462594,81.05616343,101.8819638,67.675287,L3HYPDH
2346.031315,3476.13113,209.9022522,928.5,1635.740704,1335.330444,1952.884043,171.181034,197.4359629,179.0246814,207.4124842,1367.479761,2150.320353,1649.418187,2953.83272,HM13
1293.883974,1229.307485,506.0152351,1287,1318.655015,1216.262758,1220.314892,361.9946524,464.4863085,383.8075714,497.130717,1236.661872,1280.648106,1152.148633,1187.18591,UQCRFS1
130.5743643,0,1324.845247,141.4,120.7618913,124.4647108,115.7282221,1251.954805,1231.008391,1137.620009,1127.758561,0,0,0,0,ARL6IP5
29.85568384,0,9.726338855,39.7,27.86812877,37.51265107,29.5261429,13.2142395,9.777587022,13.18697137,10.28821858,0,0,0,0,NOC4L
122.6679184,0,109.2985048,150,117.2705821,171.1056624,119.7680163,153.8137478,118.0439933,137.0521422,116.8162294,0,0,0,0,DCAF13
650.1576685,0,175.4670828,582.8,616.0290388,556.1600328,645.2383058,188.5483202,172.9410705,165.5811541,211.1581948,0,0,0,0,RAD18
622.0130811,2609.821644,364.9341988,665.7,653.9970263,634.2503118,649.515735,427.4617704,346.0858406,408.0777561,377.5176904,2075.206966,2295.936695,2256.645387,3649.42833,PSMD9
134.8816072,0,15.08073752,136.8,124.5025798,134.0594209,134.9172445,21.67135278,17.72187648,19.54955678,15.98169876,0,0,0,0,MCCC1
0,228.8959411,214.2741923,0,0,0,0,219.1298459,211.2875446,225.4099815,235.4803426,281.6184729,248.7162471,276.3381139,245.3753859,GMPPA
0,47.23470312,74.12649158,0,0,0,0,83.13644395,75.72537449,77.99298243,67.07319198,66.01570637,50.12619192,68.67004804,51.02464782,MTIF2
442.6429648,498.1198427,54.62469094,695.6,488.7209428,642.1126436,469.8043018,57.3875544,57.74887335,58.59735917,47.64543942,692.8413105,499.6417779,656.1091506,554.1351377,PRPSAP1
884.0468597,1318.16806,122.8564317,837,870.0217829,792.9628071,872.4173208,85.55276203,111.525602,91.84699905,108.0762379,751.6567744,1204.157796,877.4149596,1383.029142,TFAM
367.1187053,0,149.2845645,473.2,375.6274627,422.8335412,381.2258732,182.2054852,147.1730547,180.4613942,156.0712769,0,0,0,0,SNTB1
204.8595539,312.7502865,0,332.7,218.0821352,300.5676181,219.7529227,0,0,0,0,413.0835744,333.1599788,376.7760813,315.0562121,NUP107
602.3059697,99.93917559,186.225003,714.6,641.5280649,706.6770466,621.8312629,270.1745653,182.1584832,258.0438873,186.9858755,131.2223967,111.0042311,113.1130464,130.5932485,EXOSC4
186.8045357,180.4560346,719.7981982,191,186.5356628,213.8154481,191.0585021,749.2096247,750.3279541,798.55578,760.7288609,201.12138,186.7581137,197.8809796,184.2764018,XP_024307296.1
1518.332633,224.3532513,0,1364.3,1490.601993,1323.003907,1444.464061,0,0,0,0,233.6438235,234.4786412,209.4864316,266.0837439,YY1
28.85262727,172.1123186,160.7302057,22.5,22.19475132,22.38765677,22.04064188,135.7668721,151.6544487,121.864035,146.2824864,169.4079524,164.5670865,144.1857083,173.3625374,BAX
0,265.2838135,61.010671,0,0,0,0,86.30786143,66.35518693,79.78887347,59.53182787,407.501364,276.9950782,380.0384434,285.5794502,ANKFY1
0,445.2299543,949.7917261,0,0,0,0,1110.071628,970.1708873,959.4676174,926.8885852,586.5366069,431.6449357,502.5642067,423.5418892,VPS4A
192.6458651,0,107.8248171,271.4,179.3036652,270.8506689,197.9499157,154.0402776,93.6509507,101.4934995,96.58939187,0,0,0,0,SNTB2
85.2598086,99.80011366,48.4843255,75.6,80.86121479,66.03026147,76.81549852,30.9590754,41.60566978,37.30322252,39.10521915,126.6919071,92.59353376,120.9748043,92.06824021,TFPI2
612.808562,0,132.5336476,487,617.7746934,579.147359,620.5242707,167.4810469,118.6041676,170.9175161,109.0251512,0,0,0,0,XP_006723226.1
84.37475868,0,19.79653817,107,85.72410974,114.6034811,85.42976556,22.19992236,16.70337783,20.78102492,16.68089808,0,0,0,0,POGLUT2
0,348.4428492,421.3273149,0,0,0,0,313.1397212,379.7981459,337.9866943,388.1055658,404.8316111,347.0048232,369.8235064,328.022256,RBX1
21.41820797,65.54452425,143.2915679,26.4,19.26454539,22.65417649,18.29789137,126.7811893,138.8722907,124.1217266,161.8646427,90.04348185,60.23980166,71.61152206,58.25391693,XP_011526467.1
187.1585556,335.6491514,457.4817866,211.2,193.0818675,231.3391199,186.8998904,474.0514034,482.6155844,507.1596305,468.0640024,364.2999091,351.9143425,354.7952482,318.3676837,DDX20
1833.70542,2173.259883,1044.107739,1435.8,1824.022021,1467.790747,1692.673769,751.8524726,956.2683807,889.9922897,967.2923173,1697.881899,2069.411475,1848.957088,1967.52721,RPL21
37.58511978,0,31.68428566,51.8,33.10509256,41.17729727,31.78367495,46.8161628,30.35125971,36.5848661,31.76362628,0,0,0,0,NUDCD2
721.4926917,0,518.5907035,561.5,620.0814513,679.358775,763.6399211,587.2408034,515.8186403,533.7388179,530.79217,0,0,0,0,CIP2A
89.27203488,26.97801493,280.1971557,113.7,103.6794142,112.0715437,100.3413589,212.1074215,272.0919138,213.6084118,258.0544921,38.42826045,28.18064071,35.51161363,27.93762709,FCRLA
0,363.7396618,139.8038403,0,0,0,0,143.6954158,146.0527061,145.2106186,129.3518743,379.9948196,371.3560389,400.3613548,359.504557,ARHGEF7
301.9790314,1101.973108,112.8353553,270.9,293.0829381,336.9475603,318.0149757,139.1648194,122.6272372,139.8229455,107.0773817,1317.725276,1147.9438,1288.73999,1170.628552,PML
118.8327021,84.50330107,0,166.3,237.9077838,150.317124,135.3331057,0,0,0,0,115.1229781,78.84687976,97.44301209,75.27767968,AAR2
0,363.1370601,298.9129896,0,0,0,0,320.1621456,314.2068329,330.2900184,315.488722,447.5476564,388.8339276,448.4945661,408.9434297,EML4
